timestamp,src_ip,dst_ip,dst_port,protocol,flag,tipo_ataque,src_ip_int,dst_ip_int,protocol_encoded,flag_encoded,tipo_ataque_encoded,hour
2025-05-05 10:03:50,88.84.35.154,192.168.18.51,40133,TCP,S,Port Scan,1481909146,3232240179,0,4,2,10
2025-05-05 10:03:51,192.168.229.176,192.168.195.219,18267,UDP,,DDoS,3232294320,3232285659,1,5,0,10
2025-05-05 10:03:52,170.159.198.46,192.168.224.36,1899,TCP,S,Normal,2862597678,3232292900,0,4,1,10
2025-05-05 10:03:53,90.250.232.81,192.168.112.198,11061,TCP,A,Normal,1526392913,3232264390,0,0,1,10
2025-05-05 10:03:54,87.36.86.29,192.168.85.96,36189,UDP,,Normal,1461999133,3232257376,1,5,1,10
2025-05-05 10:03:55,211.80.47.74,192.168.35.43,4914,UDP,,DDoS,3545247562,3232244523,1,5,0,10
2025-05-05 10:03:56,192.168.239.162,192.168.90.91,9880,UDP,,Normal,3232296866,3232258651,1,5,1,10
2025-05-05 10:03:57,192.168.149.239,192.168.145.155,59896,UDP,,SYN Flood,3232273903,3232272795,1,5,3,10
2025-05-05 10:03:58,182.164.136.9,192.168.114.246,12096,TCP,P,Port Scan,3064236041,3232264950,0,2,2,10
2025-05-05 10:03:59,68.137.225.205,192.168.255.117,26777,TCP,R,DDoS,1149886925,3232300917,0,3,0,10
2025-05-05 10:04:00,192.168.51.80,192.168.154.38,60205,TCP,R,Normal,3232248656,3232274982,0,3,1,10
2025-05-05 10:04:01,249.231.181.189,192.168.238.40,56541,UDP,,SYN Flood,4192712125,3232296488,1,5,3,10
2025-05-05 10:04:02,192.168.227.164,192.168.87.225,13572,TCP,A,SYN Flood,3232293796,3232258017,0,0,3,10
2025-05-05 10:04:03,192.168.67.67,192.168.134.187,59110,UDP,,SYN Flood,3232252739,3232270011,1,5,3,10
2025-05-05 10:04:04,194.239.30.75,192.168.96.82,61037,TCP,S,Normal,3270450763,3232260178,0,4,1,10
2025-05-05 10:04:05,192.168.240.81,192.168.151.59,33191,TCP,A,Normal,3232297041,3232274235,0,0,1,10
2025-05-05 10:04:06,150.227.146.11,192.168.250.209,20649,UDP,,SYN Flood,2531496459,3232299729,1,5,3,10
2025-05-05 10:04:07,192.168.212.53,192.168.254.10,35921,UDP,,Normal,3232289845,3232300554,1,5,1,10
2025-05-05 10:04:08,192.168.117.23,192.168.194.248,54190,TCP,A,Normal,3232265495,3232285432,0,0,1,10
2025-05-05 10:04:09,192.168.34.94,192.168.102.131,44253,UDP,,Normal,3232244318,3232261763,1,5,1,10
2025-05-05 10:04:10,192.168.54.135,192.168.148.51,48277,UDP,,SYN Flood,3232249479,3232273459,1,5,3,10
2025-05-05 10:04:11,26.200.173.249,192.168.133.64,39307,UDP,,Normal,449359353,3232269632,1,5,1,10
2025-05-05 10:04:12,192.168.241.56,192.168.199.203,11310,TCP,A,SYN Flood,3232297272,3232286667,0,0,3,10
2025-05-05 10:04:13,192.168.243.210,192.168.4.162,22892,UDP,,Normal,3232297938,3232236706,1,5,1,10
2025-05-05 10:04:14,192.168.181.210,192.168.43.131,52187,TCP,F,Normal,3232282066,3232246659,0,1,1,10
2025-05-05 10:04:15,214.57.144.83,192.168.143.210,50265,UDP,,Normal,3594096723,3232272338,1,5,1,10
2025-05-05 10:04:16,102.184.143.180,192.168.153.160,39592,TCP,S,Port Scan,1723371444,3232274848,0,4,2,10
2025-05-05 10:04:17,192.168.194.210,192.168.177.138,36238,UDP,,Normal,3232285394,3232280970,1,5,1,10
2025-05-05 10:04:18,192.168.38.5,192.168.133.99,26591,UDP,,DDoS,3232245253,3232269667,1,5,0,10
2025-05-05 10:04:19,192.168.228.189,192.168.40.174,21769,UDP,,Normal,3232294077,3232245934,1,5,1,10
2025-05-05 10:04:20,192.168.194.68,192.168.98.221,18263,UDP,,DDoS,3232285252,3232260829,1,5,0,10
2025-05-05 10:04:21,54.246.30.222,192.168.61.218,41105,TCP,F,Port Scan,922099422,3232251354,0,1,2,10
2025-05-05 10:04:22,42.138.199.190,192.168.93.27,3512,UDP,,Normal,713738174,3232259355,1,5,1,10
2025-05-05 10:04:23,201.35.144.103,192.168.223.62,51902,UDP,,Normal,3374551143,3232292670,1,5,1,10
2025-05-05 10:04:24,97.87.101.90,192.168.51.73,22314,UDP,,Normal,1633117530,3232248649,1,5,1,10
2025-05-05 10:04:25,218.103.70.171,192.168.108.48,13557,TCP,F,Normal,3664201387,3232263216,0,1,1,10
2025-05-05 10:04:26,192.168.102.180,192.168.35.132,19890,TCP,S,Normal,3232261812,3232244612,0,4,1,10
2025-05-05 10:04:27,4.75.236.51,192.168.14.246,57568,TCP,F,SYN Flood,72084531,3232239350,0,1,3,10
2025-05-05 10:04:28,192.168.161.157,192.168.57.159,44428,UDP,,Normal,3232276893,3232250271,1,5,1,10
2025-05-05 10:04:29,129.99.86.20,192.168.128.111,65052,TCP,F,Normal,2170770964,3232268399,0,1,1,10
2025-05-05 10:04:30,121.255.45.83,192.168.116.241,31259,UDP,,Normal,2046766419,3232265457,1,5,1,10
2025-05-05 10:04:31,192.168.121.203,192.168.253.240,39748,UDP,,DDoS,3232266699,3232300528,1,5,0,10
2025-05-05 10:04:32,192.168.209.50,192.168.81.170,42729,TCP,R,SYN Flood,3232289074,3232256426,0,3,3,10
2025-05-05 10:04:33,192.168.209.24,192.168.203.207,62560,UDP,,Normal,3232289048,3232287695,1,5,1,10
2025-05-05 10:04:34,192.168.225.187,192.168.151.18,63565,TCP,F,DDoS,3232293307,3232274194,0,1,0,10
2025-05-05 10:04:35,243.145.45.51,192.168.191.179,56710,UDP,,Normal,4086377779,3232284595,1,5,1,10
2025-05-05 10:04:36,192.168.237.46,192.168.158.203,26154,TCP,A,Normal,3232296238,3232276171,0,0,1,10
2025-05-05 10:04:37,185.137.84.163,192.168.171.39,25072,TCP,P,SYN Flood,3112785059,3232279335,0,2,3,10
2025-05-05 10:04:38,192.168.106.203,192.168.87.72,6727,UDP,,DDoS,3232262859,3232257864,1,5,0,10
2025-05-05 10:04:39,59.147.20.73,192.168.8.185,13535,TCP,A,DDoS,999494729,3232237753,0,0,0,10
2025-05-05 10:04:40,192.168.155.188,192.168.5.2,18351,UDP,,Normal,3232275388,3232236802,1,5,1,10
2025-05-05 10:04:41,192.168.46.192,192.168.216.89,41322,UDP,,SYN Flood,3232247488,3232290905,1,5,3,10
2025-05-05 10:04:42,192.168.141.186,192.168.130.26,49621,UDP,,Port Scan,3232271802,3232268826,1,5,2,10
2025-05-05 10:04:43,192.168.92.82,192.168.68.97,8102,TCP,F,Normal,3232259154,3232253025,0,1,1,10
2025-05-05 10:04:44,158.140.158.184,192.168.93.71,16023,UDP,,SYN Flood,2660015800,3232259399,1,5,3,10
2025-05-05 10:04:45,192.168.48.251,192.168.75.103,52193,TCP,P,Normal,3232248059,3232254823,0,2,1,10
2025-05-05 10:04:46,192.168.218.191,192.168.66.211,22793,TCP,S,DDoS,3232291519,3232252627,0,4,0,10
2025-05-05 10:04:47,92.211.159.27,192.168.162.38,57657,TCP,P,Normal,1557372699,3232277030,0,2,1,10
2025-05-05 10:04:48,116.234.174.87,192.168.63.160,58412,UDP,,Normal,1961537111,3232251808,1,5,1,10
2025-05-05 10:04:49,2.189.246.221,192.168.243.236,45290,UDP,,DDoS,46003933,3232297964,1,5,0,10
2025-05-05 10:04:50,192.168.128.100,192.168.47.60,32983,TCP,R,Normal,3232268388,3232247612,0,3,1,10
2025-05-05 10:04:51,69.179.135.1,192.168.45.112,30864,TCP,S,DDoS,1169393409,3232247152,0,4,0,10
2025-05-05 10:04:52,192.168.98.8,192.168.197.36,54392,TCP,S,Normal,3232260616,3232285988,0,4,1,10
2025-05-05 10:04:53,192.168.90.15,192.168.110.206,43505,TCP,F,Port Scan,3232258575,3232263886,0,1,2,10
2025-05-05 10:04:54,22.178.55.174,192.168.67.245,25526,UDP,,Normal,380778414,3232252917,1,5,1,10
2025-05-05 10:04:55,94.13.93.75,192.168.138.203,12396,UDP,,Normal,1577934155,3232271051,1,5,1,10
2025-05-05 10:04:56,192.168.233.158,192.168.202.10,49977,TCP,P,DDoS,3232295326,3232287242,0,2,0,10
2025-05-05 10:04:57,93.157.51.233,192.168.125.188,26013,TCP,P,Normal,1570583529,3232267708,0,2,1,10
2025-05-05 10:04:58,192.168.8.212,192.168.128.229,6844,UDP,,SYN Flood,3232237780,3232268517,1,5,3,10
2025-05-05 10:04:59,187.245.97.38,192.168.201.154,53448,TCP,A,Normal,3153420582,3232287130,0,0,1,10
2025-05-05 10:05:00,39.195.249.244,192.168.148.145,17182,UDP,,Port Scan,667154932,3232273553,1,5,2,10
2025-05-05 10:05:01,20.127.179.84,192.168.5.195,41284,TCP,P,DDoS,343913300,3232236995,0,2,0,10
2025-05-05 10:05:02,192.168.33.155,192.168.170.242,54233,UDP,,Normal,3232244123,3232279282,1,5,1,10
2025-05-05 10:05:03,113.32.160.96,192.168.153.45,3402,UDP,,Normal,1897963616,3232274733,1,5,1,10
2025-05-05 10:05:04,192.168.137.177,192.168.76.105,33640,TCP,P,Normal,3232270769,3232255081,0,2,1,10
2025-05-05 10:05:05,66.20.125.187,192.168.4.204,51843,TCP,A,Normal,1108639163,3232236748,0,0,1,10
2025-05-05 10:05:06,192.168.192.207,192.168.231.183,9725,TCP,F,Normal,3232284879,3232294839,0,1,1,10
2025-05-05 10:05:07,33.152.10.84,192.168.215.10,5091,UDP,,Normal,563612244,3232290570,1,5,1,10
2025-05-05 10:05:08,11.201.102.81,192.168.248.27,54167,UDP,,Normal,197748305,3232299035,1,5,1,10
2025-05-05 10:05:09,227.125.221.217,192.168.87.68,54840,UDP,,SYN Flood,3816676825,3232257860,1,5,3,10
2025-05-05 10:05:10,192.168.184.151,192.168.219.154,31509,TCP,R,Normal,3232282775,3232291738,0,3,1,10
2025-05-05 10:05:11,19.8.150.82,192.168.79.119,63900,UDP,,DDoS,319329874,3232255863,1,5,0,10
2025-05-05 10:05:12,192.168.253.137,192.168.147.198,41428,UDP,,Normal,3232300425,3232273350,1,5,1,10
2025-05-05 10:05:13,192.168.245.58,192.168.6.199,24185,UDP,,Normal,3232298298,3232237255,1,5,1,10
2025-05-05 10:05:14,192.168.25.92,192.168.165.232,18659,UDP,,Normal,3232242012,3232277992,1,5,1,10
2025-05-05 10:05:15,186.196.14.92,192.168.29.178,34109,UDP,,Normal,3133410908,3232243122,1,5,1,10
2025-05-05 10:05:16,192.168.98.186,192.168.95.69,19138,UDP,,Normal,3232260794,3232259909,1,5,1,10
2025-05-05 10:05:17,192.168.23.112,192.168.40.185,38236,TCP,P,Normal,3232241520,3232245945,0,2,1,10
2025-05-05 10:05:18,192.168.141.153,192.168.41.91,35598,UDP,,Normal,3232271769,3232246107,1,5,1,10
2025-05-05 10:05:19,192.168.35.33,192.168.107.2,56854,TCP,R,Normal,3232244513,3232262914,0,3,1,10
2025-05-05 10:05:20,192.168.214.108,192.168.98.221,20685,UDP,,SYN Flood,3232290412,3232260829,1,5,3,10
2025-05-05 10:05:21,192.168.53.226,192.168.94.5,25738,UDP,,Normal,3232249314,3232259589,1,5,1,10
2025-05-05 10:05:22,192.168.177.145,192.168.240.116,47922,TCP,F,Normal,3232280977,3232297076,0,1,1,10
2025-05-05 10:05:23,192.168.209.79,192.168.194.175,59912,UDP,,Normal,3232289103,3232285359,1,5,1,10
2025-05-05 10:05:24,192.168.253.90,192.168.230.169,10944,TCP,R,DDoS,3232300378,3232294569,0,3,0,10
2025-05-05 10:05:25,55.131.65.61,192.168.92.63,44311,TCP,R,SYN Flood,931348797,3232259135,0,3,3,10
2025-05-05 10:05:26,192.168.4.92,192.168.43.31,58824,UDP,,Normal,3232236636,3232246559,1,5,1,10
2025-05-05 10:05:27,192.168.43.199,192.168.120.26,62873,UDP,,Port Scan,3232246727,3232266266,1,5,2,10
2025-05-05 10:05:28,192.168.146.119,192.168.33.6,32829,UDP,,Normal,3232273015,3232243974,1,5,1,10
2025-05-05 10:05:29,60.170.252.36,192.168.56.65,49238,UDP,,Normal,1017838628,3232249921,1,5,1,10
2025-05-05 10:05:30,192.168.247.231,192.168.5.83,44313,TCP,S,DDoS,3232298983,3232236883,0,4,0,10
2025-05-05 10:05:31,224.160.190.166,192.168.67.48,15079,UDP,,Normal,3768630950,3232252720,1,5,1,10
2025-05-05 10:05:32,53.108.78.151,192.168.177.99,5194,UDP,,Normal,896290455,3232280931,1,5,1,10
2025-05-05 10:05:33,92.89.252.100,192.168.66.183,32905,UDP,,SYN Flood,1549401188,3232252599,1,5,3,10
2025-05-05 10:05:34,44.203.72.79,192.168.198.34,13550,UDP,,Normal,751519823,3232286242,1,5,1,10
2025-05-05 10:05:35,232.231.162.58,192.168.211.215,63711,UDP,,Port Scan,3907494458,3232289751,1,5,2,10
2025-05-05 10:05:36,192.168.67.191,192.168.158.241,31064,TCP,S,SYN Flood,3232252863,3232276209,0,4,3,10
2025-05-05 10:05:37,192.168.80.55,192.168.253.1,45100,UDP,,Normal,3232256055,3232300289,1,5,1,10
2025-05-05 10:05:38,244.174.22.186,192.168.149.246,30635,UDP,,Normal,4105049786,3232273910,1,5,1,10
2025-05-05 10:05:39,163.108.79.253,192.168.77.228,21658,TCP,S,DDoS,2741784573,3232255460,0,4,0,10
2025-05-05 10:05:40,192.168.59.127,192.168.56.123,9816,TCP,F,Normal,3232250751,3232249979,0,1,1,10
2025-05-05 10:05:41,94.51.38.201,192.168.110.153,39437,TCP,R,SYN Flood,1580410569,3232263833,0,3,3,10
2025-05-05 10:05:42,85.43.194.85,192.168.251.233,64015,UDP,,Port Scan,1428931157,3232300009,1,5,2,10
2025-05-05 10:05:43,192.168.84.67,192.168.7.56,11592,TCP,P,DDoS,3232257091,3232237368,0,2,0,10
2025-05-05 10:05:44,46.246.254.158,192.168.2.200,57197,UDP,,Normal,787938974,3232236232,1,5,1,10
2025-05-05 10:05:45,143.122.165.141,192.168.115.143,3732,TCP,S,Normal,2407179661,3232265103,0,4,1,10
2025-05-05 10:05:46,169.27.222.219,192.168.193.69,46010,TCP,F,DDoS,2837176027,3232284997,0,1,0,10
2025-05-05 10:05:47,192.168.15.206,192.168.23.17,45954,TCP,S,Normal,3232239566,3232241425,0,4,1,10
2025-05-05 10:05:48,150.22.14.183,192.168.171.182,41844,UDP,,Normal,2518027959,3232279478,1,5,1,10
2025-05-05 10:05:49,192.168.250.15,192.168.78.92,1942,UDP,,SYN Flood,3232299535,3232255580,1,5,3,10
2025-05-05 10:05:50,192.168.233.2,192.168.126.175,56094,TCP,R,Port Scan,3232295170,3232267951,0,3,2,10
2025-05-05 10:05:51,192.168.176.63,192.168.29.82,50133,TCP,A,Normal,3232280639,3232243026,0,0,1,10
2025-05-05 10:05:52,192.168.146.100,192.168.251.233,29511,UDP,,Normal,3232272996,3232300009,1,5,1,10
2025-05-05 10:05:53,192.168.152.73,192.168.78.147,24626,UDP,,SYN Flood,3232274505,3232255635,1,5,3,10
2025-05-05 10:05:54,84.242.5.141,192.168.237.100,63384,UDP,,Normal,1425147277,3232296292,1,5,1,10
2025-05-05 10:05:55,192.168.229.21,192.168.255.48,34950,UDP,,Normal,3232294165,3232300848,1,5,1,10
2025-05-05 10:05:56,192.168.58.31,192.168.173.221,29009,UDP,,Normal,3232250399,3232280029,1,5,1,10
2025-05-05 10:05:57,95.59.75.131,192.168.110.242,19163,TCP,R,Normal,1597721475,3232263922,0,3,1,10
2025-05-05 10:05:58,59.168.122.139,192.168.128.209,37670,UDP,,SYN Flood,1000897163,3232268497,1,5,3,10
2025-05-05 10:05:59,250.154.88.155,192.168.79.170,50778,UDP,,SYN Flood,4204419227,3232255914,1,5,3,10
2025-05-05 10:06:00,201.238.211.149,192.168.246.219,6218,TCP,F,Normal,3387872149,3232298715,0,1,1,10
2025-05-05 10:06:01,202.5.170.76,192.168.71.85,8391,TCP,F,SYN Flood,3389368908,3232253781,0,1,3,10
2025-05-05 10:06:02,192.168.118.149,192.168.11.70,24209,TCP,R,Normal,3232265877,3232238406,0,3,1,10
2025-05-05 10:06:03,110.229.78.132,192.168.5.179,46457,TCP,A,Normal,1860521604,3232236979,0,0,1,10
2025-05-05 10:06:04,41.137.222.79,192.168.137.156,52782,TCP,S,Port Scan,696901199,3232270748,0,4,2,10
2025-05-05 10:06:05,192.168.234.13,192.168.89.195,34326,TCP,P,DDoS,3232295437,3232258499,0,2,0,10
2025-05-05 10:06:06,148.12.15.161,192.168.138.142,57681,UDP,,SYN Flood,2483818401,3232270990,1,5,3,10
2025-05-05 10:06:07,192.168.67.31,192.168.161.251,10452,UDP,,Normal,3232252703,3232276987,1,5,1,10
2025-05-05 10:06:08,54.163.8.73,192.168.104.91,13878,UDP,,DDoS,916654153,3232262235,1,5,0,10
2025-05-05 10:06:09,192.168.203.92,192.168.249.154,16707,UDP,,Normal,3232287580,3232299418,1,5,1,10
2025-05-05 10:06:10,109.15.82.12,192.168.182.176,56612,TCP,F,Normal,1829720588,3232282288,0,1,1,10
2025-05-05 10:06:11,105.93.137.30,192.168.137.219,57315,UDP,,Normal,1767737630,3232270811,1,5,1,10
2025-05-05 10:06:12,192.168.194.131,192.168.9.54,61687,UDP,,SYN Flood,3232285315,3232237878,1,5,3,10
2025-05-05 10:06:13,24.100.104.150,192.168.242.99,57624,UDP,,Normal,409233558,3232297571,1,5,1,10
2025-05-05 10:06:14,192.168.69.135,192.168.116.62,63259,TCP,S,Port Scan,3232253319,3232265278,0,4,2,10
2025-05-05 10:06:15,152.60.211.213,192.168.30.12,62759,TCP,S,Normal,2554123221,3232243212,0,4,1,10
2025-05-05 10:06:16,192.168.54.32,192.168.76.26,11837,TCP,S,Normal,3232249376,3232255002,0,4,1,10
2025-05-05 10:06:17,192.168.10.225,192.168.4.183,20430,UDP,,Normal,3232238305,3232236727,1,5,1,10
2025-05-05 10:06:18,192.168.122.248,192.168.129.65,39763,UDP,,Normal,3232267000,3232268609,1,5,1,10
2025-05-05 10:06:19,192.168.224.248,192.168.93.49,63976,TCP,A,SYN Flood,3232293112,3232259377,0,0,3,10
2025-05-05 10:06:20,192.168.113.168,192.168.252.81,27289,TCP,S,Port Scan,3232264616,3232300113,0,4,2,10
2025-05-05 10:06:21,19.130.176.134,192.168.28.118,44560,UDP,,Normal,327331974,3232242806,1,5,1,10
2025-05-05 10:06:22,192.51.44.82,192.168.171.221,55863,TCP,F,Normal,3224579154,3232279517,0,1,1,10
2025-05-05 10:06:23,192.168.234.117,192.168.105.197,35802,UDP,,Normal,3232295541,3232262597,1,5,1,10
2025-05-05 10:06:24,117.206.63.119,192.168.146.57,9818,TCP,P,Normal,1976450935,3232272953,0,2,1,10
2025-05-05 10:06:25,140.163.129.13,192.168.24.178,25581,TCP,P,Normal,2359525645,3232241842,0,2,1,10
2025-05-05 10:06:26,105.187.30.204,192.168.117.163,39038,UDP,,Normal,1773870796,3232265635,1,5,1,10
2025-05-05 10:06:27,3.13.82.127,192.168.66.191,44063,UDP,,Normal,51204735,3232252607,1,5,1,10
2025-05-05 10:06:28,192.168.194.198,192.168.207.254,64409,UDP,,SYN Flood,3232285382,3232288766,1,5,3,10
2025-05-05 10:06:29,192.168.125.70,192.168.253.88,21858,UDP,,Normal,3232267590,3232300376,1,5,1,10
2025-05-05 10:06:30,192.168.75.69,192.168.48.228,9742,TCP,F,Normal,3232254789,3232248036,0,1,1,10
2025-05-05 10:06:31,192.168.57.209,192.168.147.221,42918,TCP,F,SYN Flood,3232250321,3232273373,0,1,3,10
2025-05-05 10:06:32,192.168.6.191,192.168.197.88,38725,TCP,P,Normal,3232237247,3232286040,0,2,1,10
2025-05-05 10:06:33,89.42.129.70,192.168.74.81,14500,TCP,F,Normal,1495957830,3232254545,0,1,1,10
2025-05-05 10:06:34,192.168.214.252,192.168.97.232,59693,UDP,,Normal,3232290556,3232260584,1,5,1,10
2025-05-05 10:06:35,214.6.74.36,192.168.243.133,31221,UDP,,Normal,3590736420,3232297861,1,5,1,10
2025-05-05 10:06:36,192.168.59.227,192.168.38.70,30874,TCP,F,Normal,3232250851,3232245318,0,1,1,10
2025-05-05 10:06:37,192.168.55.96,192.168.37.138,30682,UDP,,Normal,3232249696,3232245130,1,5,1,10
2025-05-05 10:06:38,28.172.241.21,192.168.53.12,7820,UDP,,Normal,481095957,3232249100,1,5,1,10
2025-05-05 10:06:39,192.168.196.179,192.168.23.78,8981,TCP,S,Normal,3232285875,3232241486,0,4,1,10
2025-05-05 10:06:40,192.168.222.122,192.168.141.8,14611,TCP,F,Port Scan,3232292474,3232271624,0,1,2,10
2025-05-05 10:06:41,192.168.42.233,192.168.136.87,61542,UDP,,Normal,3232246505,3232270423,1,5,1,10
2025-05-05 10:06:42,192.168.165.186,192.168.21.13,51615,UDP,,Normal,3232277946,3232240909,1,5,1,10
2025-05-05 10:06:43,192.168.32.223,192.168.232.27,12075,UDP,,Port Scan,3232243935,3232294939,1,5,2,10
2025-05-05 10:06:44,73.223.172.1,192.168.84.50,49659,UDP,,Normal,1239395329,3232257074,1,5,1,10
2025-05-05 10:06:45,192.168.0.26,192.168.49.187,47351,TCP,F,Normal,3232235546,3232248251,0,1,1,10
2025-05-05 10:06:46,192.168.165.37,192.168.94.6,65306,UDP,,Normal,3232277797,3232259590,1,5,1,10
2025-05-05 10:06:47,192.168.106.98,192.168.157.56,877,TCP,S,Normal,3232262754,3232275768,0,4,1,10
2025-05-05 10:06:48,251.128.40.53,192.168.134.170,45902,UDP,,Normal,4219480117,3232269994,1,5,1,10
2025-05-05 10:06:49,49.235.227.109,192.168.1.23,45195,TCP,S,Normal,837542765,3232235799,0,4,1,10
2025-05-05 10:06:50,228.7.42.91,192.168.8.243,27896,UDP,,Normal,3825674843,3232237811,1,5,1,10
2025-05-05 10:06:51,120.93.35.68,192.168.167.42,11131,UDP,,SYN Flood,2019369796,3232278314,1,5,3,10
2025-05-05 10:06:52,192.168.41.112,192.168.103.45,33057,UDP,,Port Scan,3232246128,3232261933,1,5,2,10
2025-05-05 10:06:53,192.222.153.104,192.168.109.192,50572,TCP,A,Normal,3235813736,3232263616,0,0,1,10
2025-05-05 10:06:54,192.168.84.63,192.168.118.179,11817,UDP,,Normal,3232257087,3232265907,1,5,1,10
2025-05-05 10:06:55,212.13.194.156,192.168.154.96,57353,UDP,,Normal,3557671580,3232275040,1,5,1,10
2025-05-05 10:06:56,65.174.132.215,192.168.101.178,55789,UDP,,Normal,1101956311,3232261554,1,5,1,10
2025-05-05 10:06:57,192.168.135.106,192.168.19.2,45084,UDP,,Normal,3232270186,3232240386,1,5,1,10
2025-05-05 10:06:58,192.168.179.219,192.168.229.157,36630,TCP,A,Normal,3232281563,3232294301,0,0,1,10
2025-05-05 10:06:59,192.168.9.72,192.168.193.34,29852,TCP,F,DDoS,3232237896,3232284962,0,1,0,10
2025-05-05 10:07:00,192.168.145.203,192.168.230.166,8568,TCP,P,Port Scan,3232272843,3232294566,0,2,2,10
2025-05-05 10:07:01,158.238.26.198,192.168.234.166,9720,TCP,P,Normal,2666404550,3232295590,0,2,1,10
2025-05-05 10:07:02,52.69.180.129,192.168.82.195,8276,TCP,R,Normal,876983425,3232256707,0,3,1,10
2025-05-05 10:07:03,192.168.204.178,192.168.25.108,3929,TCP,S,Normal,3232287922,3232242028,0,4,1,10
2025-05-05 10:07:04,26.61.95.105,192.168.248.134,60548,UDP,,Normal,440229737,3232299142,1,5,1,10
2025-05-05 10:07:05,234.76.173.20,192.168.180.95,52799,TCP,A,Port Scan,3930893588,3232281695,0,0,2,10
2025-05-05 10:07:06,222.94.236.119,192.168.92.144,1755,TCP,A,SYN Flood,3730762871,3232259216,0,0,3,10
2025-05-05 10:07:07,140.43.125.4,192.168.29.90,64803,UDP,,Normal,2351660292,3232243034,1,5,1,10
2025-05-05 10:07:08,192.168.254.226,192.168.140.127,15166,UDP,,Normal,3232300770,3232271487,1,5,1,10
2025-05-05 10:07:09,178.17.191.156,192.168.79.171,9424,TCP,F,Normal,2987507612,3232255915,0,1,1,10
2025-05-05 10:07:10,192.168.18.240,192.168.156.61,27784,TCP,S,DDoS,3232240368,3232275517,0,4,0,10
2025-05-05 10:07:11,192.168.104.84,192.168.66.87,15984,TCP,F,Normal,3232262228,3232252503,0,1,1,10
2025-05-05 10:07:12,192.168.253.250,192.168.140.100,11096,UDP,,Normal,3232300538,3232271460,1,5,1,10
2025-05-05 10:07:13,198.254.180.111,192.168.97.22,53962,TCP,S,SYN Flood,3338581103,3232260374,0,4,3,10
2025-05-05 10:07:14,178.156.191.128,192.168.153.153,4186,TCP,R,Normal,2996617088,3232274841,0,3,1,10
2025-05-05 10:07:15,192.168.163.69,192.168.63.189,33152,UDP,,Normal,3232277317,3232251837,1,5,1,10
2025-05-05 10:07:16,120.103.17.64,192.168.99.90,11887,UDP,,Port Scan,2020020544,3232260954,1,5,2,10
2025-05-05 10:07:17,66.137.130.23,192.168.164.176,37623,UDP,,Normal,1116307991,3232277680,1,5,1,10
2025-05-05 10:07:18,192.168.104.233,192.168.242.216,3142,UDP,,Normal,3232262377,3232297688,1,5,1,10
2025-05-05 10:07:19,192.168.124.93,192.168.164.202,39426,UDP,,DDoS,3232267357,3232277706,1,5,0,10
2025-05-05 10:07:20,169.113.179.19,192.168.123.97,30340,UDP,,Port Scan,2842800915,3232267105,1,5,2,10
2025-05-05 10:07:21,201.109.216.205,192.168.182.111,64148,TCP,F,Normal,3379419341,3232282223,0,1,1,10
2025-05-05 10:07:22,2.18.33.63,192.168.53.28,24653,UDP,,Normal,34742591,3232249116,1,5,1,10
2025-05-05 10:07:23,225.86.216.220,192.168.44.11,64047,TCP,P,Normal,3780565212,3232246795,0,2,1,10
2025-05-05 10:07:24,192.168.217.20,192.168.30.200,21124,TCP,F,Normal,3232291092,3232243400,0,1,1,10
2025-05-05 10:07:25,236.39.178.218,192.168.142.128,13961,TCP,A,SYN Flood,3962024666,3232272000,0,0,3,10
2025-05-05 10:07:26,192.168.181.196,192.168.90.213,3940,UDP,,Port Scan,3232282052,3232258773,1,5,2,10
2025-05-05 10:07:27,201.137.247.183,192.168.89.188,43804,TCP,P,Normal,3381262263,3232258492,0,2,1,10
2025-05-05 10:07:28,192.168.78.121,192.168.129.2,8194,TCP,A,SYN Flood,3232255609,3232268546,0,0,3,10
2025-05-05 10:07:29,192.168.41.15,192.168.57.222,36342,UDP,,Normal,3232246031,3232250334,1,5,1,10
2025-05-05 10:07:30,105.78.54.203,192.168.98.247,60161,UDP,,DDoS,1766733515,3232260855,1,5,0,10
2025-05-05 10:07:31,192.168.23.252,192.168.185.246,20314,TCP,S,Normal,3232241660,3232283126,0,4,1,10
